ID,Type,SKU,Name,Handle,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
6723,variable,,fashion full sleeves night suit for her(288) (v2),,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""376"" height=""376"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,Clothing,,,"https://essentialscart.pk/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-24-at-2.40.05-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-24-at-2.40.04-PM-2.jpeg, https://essentialscart.pk/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-24-at-2.40.04-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-24-at-2.40.04-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-24-at-2.40.03-PM-1-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-24-at-2.40.03-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/02/WhatsApp-Image-2022-02-24-at-2.40.05-PM-1.jpeg",,,,,,,,,27,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
6724,variation,extra large-fashion(288)-1,fashion full sleeves night suit for her(288) (v2) - Extra large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1099,2000,,,,,,,id:6723,,,,,,1,,sizes,Extra large,,0,,,,,
6725,variation,large-fashion(288)-1,fashion full sleeves night suit for her(288) (v2) - Large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1099,2000,,,,,,,id:6723,,,,,,2,,sizes,Large,,0,,,,,
6726,variation,medium-fashion(288)-1,fashion full sleeves night suit for her(288) (v2) - Medium,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1099,2000,,,,,,,id:6723,,,,,,3,,sizes,Medium,,0,,,,,
6735,variable,,Yellow smiley with polka doted trouser half sleeves  for her  (492),,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""370"" height=""370"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,Clothing,,,https://essentialscart.pk/wp-content/uploads/2022/02/image.jpg,,,,,,,,,469,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
6736,variation,extra large-Yellow smiley with polka doted trouser half sleeves for her (492),Yellow smiley with polka doted trouser half sleeves  for her  (492) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1199,2000,,,,,,,id:6735,,,,,,1,,sizes,Extra large,,0,,,,,
6737,variation,large-Yellow smiley with polka doted trouser half sleeves for her (492),Yellow smiley with polka doted trouser half sleeves  for her  (492) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1199,2000,,,,,,,id:6735,,,,,,2,,sizes,Large,,0,,,,,
6738,variation,medium-Yellow smiley with polka doted trouser half sleeves for her (492),Yellow smiley with polka doted trouser half sleeves  for her  (492) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1199,2000,,,,,,,id:6735,,,,,,3,,sizes,Medium,,0,,,,,
6751,variable,,yellow let me sleep half sleeves night suit for her (381)2,,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""376"" height=""376"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,Clothing,,,https://essentialscart.pk/wp-content/uploads/2022/03/1.jpeg,,,,,,,,,65,,sizes,"small, Medium, Large, Extra large",1,0,small,,,,
6752,variation,Extra Large-yellow let me sleep half sleeves night suit for her (381)2,yellow let me sleep half sleeves night suit for her (381)2 - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1199,2000,,,,,,,id:6751,,,,,,2,,sizes,Extra large,,0,,,,,
6753,variation,large-yellow let me sleep half sleeves night suit for her (381)2,yellow let me sleep half sleeves night suit for her (381)2 - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1199,2000,,,,,,,id:6751,,,,,,3,,sizes,Large,,0,,,,,
6754,variation,medium-yellow let me sleep half sleeves night suit for her (381)2,yellow let me sleep half sleeves night suit for her (381)2 - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1199,2000,,,,,,,id:6751,,,,,,4,,sizes,Medium,,0,,,,,
6755,variation,Small-yellow let me sleep half sleeves night suit for her (381)2,yellow let me sleep half sleeves night suit for her (381)2 - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1199,2000,,,,,,,id:6751,,,,,,1,,sizes,small,,0,,,,,
6757,variable,,Lips printed in black half sleeves night suit for her(249) (v2),,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""376"" height=""376"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,Clothing,,,"https://essentialscart.pk/wp-content/uploads/2020/09/lips-6.png, https://essentialscart.pk/wp-content/uploads/2020/09/lips-1.png, https://essentialscart.pk/wp-content/uploads/2020/09/lips-2.png, https://essentialscart.pk/wp-content/uploads/2020/09/lips-3.png, https://essentialscart.pk/wp-content/uploads/2020/09/lips-5.png, https://essentialscart.pk/wp-content/uploads/2020/09/lips-6.png, https://essentialscart.pk/wp-content/uploads/2020/09/lips-7.png",,,,,,,,,475,,sizes,"small, Medium, Large, Extra large",1,0,small,,,,
6758,variation,medium-Lips printed in black half sleeves night suit for her(249) (v2),Lips printed in black half sleeves night suit for her(249) (v2) - Medium,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,999,2000,,,,,,,id:6757,,,,,,1,,sizes,Medium,,0,,,,,
6759,variation,large-Lips printed in black half sleeves night suit for her(249) (v2),Lips printed in black half sleeves night suit for her(249) (v2) - Large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,999,2000,,,,,,,id:6757,,,,,,2,,sizes,Large,,0,,,,,
6760,variation,Extra large-Lips printed in black half sleeves night suit for her(249) (v2),Lips printed in black half sleeves night suit for her(249) (v2) - Extra large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,999,2000,,,,,,,id:6757,,,,,,3,,sizes,Extra large,,0,,,,,
6762,variation,SMALL-Lips printed in black half sleeves night suit for her(249) (v2),Lips printed in black half sleeves night suit for her(249) (v2) - small,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,999,2000,,,,,,,id:6757,,,,,,0,,sizes,small,,0,,,,,
6766,variable,,yellow gym suit half sleeves (431) (v2),,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""376"" height=""376"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,Clothing,,,"https://essentialscart.pk/wp-content/uploads/2022/03/WhatsApp-Image-2022-06-08-at-5.59.37-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/03/WhatsApp-Image-2022-06-08-at-5.59.38-PM.jpeg",,,,,,,,,455,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
6767,variation,Extra large-yellow gym suit half sleeves (431) (v2),yellow gym suit half sleeves (431) (v2) - Extra large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6766,,,,,,1,,sizes,Extra large,,0,,,,,
6768,variation,large-yellow gym suit half sleeves (431) (v2),yellow gym suit half sleeves (431) (v2) - Large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6766,,,,,,2,,sizes,Large,,0,,,,,
6769,variation,medium-yellow gym suit half sleeves (431) (v2),yellow gym suit half sleeves (431) (v2) - Medium,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6766,,,,,,3,,sizes,Medium,,0,,,,,
6775,variable,,gray multi bears half sleeves(452),,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""370"" height=""370"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,Clothing,,,"https://essentialscart.pk/wp-content/uploads/2022/03/photomania-3c4cec817cbdfbc12a5785596eaa6488.jpg, https://essentialscart.pk/wp-content/uploads/2022/03/photomania-e355c93a6e24e034630720820279b61a.jpg, https://essentialscart.pk/wp-content/uploads/2022/03/photomania-083d236c6bf0d9544b9f20d50ea65296.jpg",,,,,,,,,225,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
6776,variation,EXTRA LARGE-gray multi bears half sleeves(452),gray multi bears half sleeves(452) - Extra large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1099,2000,,,,,,,id:6775,,,,,,1,,sizes,Extra large,,0,,,,,
6777,variation,large-gray multi bears half sleeves(452),gray multi bears half sleeves(452) - Large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1099,2000,,,,,,,id:6775,,,,,,2,,sizes,Large,,0,,,,,
6778,variation,medium-gray multi bears half sleeves(452),gray multi bears half sleeves(452) - Medium,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1099,2000,,,,,,,id:6775,,,,,,3,,sizes,Medium,,0,,,,,
6793,variable,,yellow summer track suit half sleeves (425) (v2),,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""376"" height=""376"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,Clothing,,,"https://essentialscart.pk/wp-content/uploads/2022/03/WhatsApp-Image-2022-06-08-at-5.58.16-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/03/WhatsApp-Image-2022-06-08-at-5.58.16-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/03/WhatsApp-Image-2022-06-08-at-5.58.15-PM.jpeg",,,,,,,,,472,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
6794,variation,extra large-yellow summer track suit half sleeves (425) (v2),yellow summer track suit half sleeves (425) (v2) - Extra large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6793,,,,,,1,,sizes,Extra large,,0,,,,,
6795,variation,large-yellow summer track suit half sleeves (425) (v2),yellow summer track suit half sleeves (425) (v2) - Large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6793,,,,,,2,,sizes,Large,,0,,,,,
6796,variation,medium-yellow summer track suit half sleeves (425) (v2),yellow summer track suit half sleeves (425) (v2) - Medium,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6793,,,,,,3,,sizes,Medium,,0,,,,,
6802,variable,,pink track suit half sleeves (430) (2),,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""376"" height=""376"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,Clothing,,,https://essentialscart.pk/wp-content/uploads/2022/03/276127078_1439308963189736_8185620024061123537_n-1.jpg,,,,,,,,,279,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
6803,variation,Extra large-pink track suit half sleeves (430) (2),pink track suit half sleeves (430) (2) - Extra large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6802,,,,,,1,,sizes,Extra large,,0,,,,,
6804,variation,large-pink track suit half sleeves (430) (2),pink track suit half sleeves (430) (2) - Large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6802,,,,,,2,,sizes,Large,,0,,,,,
6805,variation,medium-pink track suit half sleeves (430) (2),pink track suit half sleeves (430) (2) - Medium,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6802,,,,,,3,,sizes,Medium,,0,,,,,
6807,variable,,Red track suit half sleeves (428) (v2),,1,0,visible,,"<img class=""alignnone wp-image-4795"" src=""https://essentialscart.pk/wp-content/uploads/2021/06/size-chart-rex-small-less-300x300.jpg"" alt="""" width=""376"" height=""376"" />
\n
\n&nbsp;
\n
\nDress for her
\nFabric: - Soft Cotton Jersey
\nSize: - Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,Clothing,,,https://essentialscart.pk/wp-content/uploads/2022/03/275929322_1439308973189735_9090945534793439123_n-1.jpg,,,,,,,,,295,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
6808,variation,EXTRA LARGE-Red track suit half sleeves (428) (v2),Red track suit half sleeves (428) (v2) - Extra large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,999,,,,,,,id:6807,,,,,,1,,sizes,Extra large,,0,,,,,
